ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm]
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,B.3,422,162,1138,15,1,1,1,20.0,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,B.4,276,162,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,B.5,284,162,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,C.1,287,522,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,C.2,200,522,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,C.3,200,522,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,C.4,287,522,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,D.1,799,634,-11,5,1,2,1,20.0,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,D.2,799,634,1910,5,1,2,1,20.0,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,E.1,722,754,988,10,1,1,1,23.5,20,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,F.1,777,960,-11,10,1,1,1,23.5,21,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,F.2,777,960,1932,10,1,1,1,23.5,21,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,G.1,722,1166,988,10,1,1,1,23.5,20,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,H.1,799,1286,-11,5,1,2,1,20.0,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,H.2,799,1286,1910,5,1,2,1,20.0,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,I.1,287,1398,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,I.2,200,1398,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,I.3,200,1398,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,I.4,287,1398,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,J.1,284,1758,-11,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,J.2,276,1758,712,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,J.3,422,1758,1138,15,1,1,1,20.0,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,J.4,276,1758,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_B_II_3_MGP10_ATS,3,Y,158329.04959884624,0.639402749507476,0.710701568994087,,,71.55362053184555,62.195443740889765,4918759.585999998,J.5,284,1758,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,B.1,284,162,-11,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,B.2,276,162,712,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,B.3,422,162,1138,10,1,1,1,23.5,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,B.4,276,162,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,B.5,284,162,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,C.1,287,522,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,C.2,200,522,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,C.3,200,522,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,C.4,287,522,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,D.1,799,634,-11,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,D.2,799,634,1910,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,E.1,722,754,988,5,1,2,1,23.5,22,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,F.1,777,960,-11,5,1,2,1,23.5,23,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,F.2,777,960,1932,5,1,2,1,23.5,23,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,G.1,722,1166,988,5,1,2,1,23.5,22,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,H.1,799,1286,-11,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,H.2,799,1286,1910,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,I.1,287,1398,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,I.2,200,1398,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,I.3,200,1398,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,I.4,287,1398,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,J.1,284,1758,-11,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,J.2,276,1758,712,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,J.3,422,1758,1138,10,1,1,1,23.5,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,J.4,276,1758,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_D_II_1_MGP10_ATS,3,Y,158711.08182834624,0.620554541790963,0.666352518980328,,,78.63283325008248,78.6328332500825,4918759.585999998,J.5,284,1758,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,B.1,284,162,-11,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,B.2,276,162,712,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,B.3,422,162,1138,10,1,1,1,23.5,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,B.4,276,162,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,B.5,284,162,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,C.1,287,522,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,C.2,200,522,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,C.3,200,522,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,C.4,287,522,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,D.1,799,634,-11,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,D.2,799,634,1910,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,E.1,722,754,988,5,1,2,1,23.5,22,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,F.1,777,960,-11,5,1,2,1,23.5,23,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,F.2,777,960,1932,5,1,2,1,23.5,23,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,G.1,722,1166,988,5,1,2,1,23.5,22,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,H.1,799,1286,-11,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,H.2,799,1286,1910,10,2,2,1,23.5,24,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,I.1,287,1398,701,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,I.2,200,1398,1138,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,I.3,200,1398,1360,15,1,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,I.4,287,1398,1710,15,1,1,1,23.5,11,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,J.1,284,1758,-11,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,J.2,276,1758,712,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,J.3,422,1758,1138,10,1,1,1,23.5,13,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,J.4,276,1758,1710,15,1,1,1,23.5,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.004_7.0_D_II_1_MGP10_ATS,3,Y,159348.1651739462,0.625421104150309,0.66640402399273,,,78.75879483321167,78.75879483321167,4918759.585999998,J.5,284,1758,2425,15,1,1,1,23.5,18,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,1.1,270,293,0,5,2,1,1,27.0,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,1.2,270,1357,0,5,2,1,1,27.0,9,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,2.1,149,800,123,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,2.2,149,971,123,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,3.1,544,-11,555,5,2,2,1,27.0,17,1.905
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,3.2,224,725,555,5,2,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,3.3,224,971,555,5,2,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,3.4,544,1387,555,5,2,2,1,27.0,17,1.905
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,4.1,162,-11,777,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,4.2,338,173,777,5,2,1,1,27.0,10,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,4.3,470,725,777,5,2,2,1,23.5,16,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,4.4,338,1409,777,5,2,1,1,27.0,10,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,4.5,162,1769,777,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,5.1,152,613,977,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,5.2,152,1155,977,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,6.1,570,173,1349,5,2,1,1,27.0,16,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,6.2,570,1177,1349,5,2,1,1,27.0,16,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,7.1,152,613,1721,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,7.2,152,1155,1721,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,8.1,162,-11,1921,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,8.2,338,173,1921,5,2,1,1,27.0,10,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,8.3,470,725,1921,5,2,2,1,23.5,16,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,8.4,338,1409,1921,5,2,1,1,27.0,10,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,8.5,162,1769,1921,15,1,1,1,20.0,6,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,9.1,544,-11,2143,5,2,2,1,27.0,17,1.905
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,9.2,224,725,2143,5,2,1,1,23.5,8,1.5875
,P1 con ATS (Sin pandeo eje debil),P1_6_0.002_7.0_B_II_3_MGP10_ATS,4,X,158658.70566744625,0.512852833362901,0.674076854111686,,,97.60529628301,67.48929803124055,4918759.585999998,9.3,224,971,2143,5,2,1,1,23.5,8,1.5875
